Region,State,Metro,County,City|Code
Hampden,Baltimore,MD,Baltimore,Baltimore City|01711
Mount Hope,Providence,RI,Providence,Providence|01712
Wessex Square,Charlotte,NC,Charlotte,Mecklenburg|01713
West Henderson,Henderson,NV,Las Vegas,Clark|01714
Penn Wynne,Wynnewood,PA,Philadelphia,Montgomery|01715
East Lake I,Chula Vista,CA,San Diego,San Diego|01716
Westgate,Columbus,OH,Columbus,Franklin|01717
Silver Creek,Bakersfield,CA,Bakersfield,Kern|01718
Tompkinsville,New York,NY,New York,Richmond|01719
Core-Columbia,San Diego,CA,San Diego,San Diego|01720
La Jolla Village,San Diego,CA,San Diego,San Diego|01721
Greenway,Beaverton,OR,Portland,Washington|01722
Hillcrest,Little Rock,AR,Little Rock,Pulaski|01723
Ukrainian Village,Chicago,IL,Chicago,Cook|01724
Fishers Landing East,Vancouver,WA,Portland,Clark|01725
Meadowlawn,Saint Petersburg,FL,Tampa,Pinellas|01726
South Patrick Shores,Satellite Beach,FL,Melbourne,Brevard|01727
Columbia Heghts,Arlington,VA,Washington,Arlington|01728
Highland,Rochester,NY,Rochester,Monroe|01729
Naples Park,Naples,FL,Naples,Collier|01730
Parkrose,Portland,OR,Portland,Multnomah|01731
North Towne,Toledo,OH,Toledo,Lucas|01732
Cherry-Guardino,Fremont,CA,San Francisco,Alameda|01733
Indianola Hills,Des Moines,IA,Des Moines,Polk|01734
Taylor Run,Alexandria,VA,Washington,Alexandria City|01735
Beverly Woods,Charlotte,NC,Charlotte,Mecklenburg|01736
Gateway West,Sacramento,CA,Sacramento,Sacramento|01737
Junction,Seattle,WA,Seattle,King|01738
Glynlea - Grove Park,Jacksonville,FL,Jacksonville,Duval|01739
Lynnhaven Shores,Virginia Beach,VA,Virginia Beach,Virginia Beach City|01740
West Queen Anne,Seattle,WA,Seattle,King|01741
Hayward Highland,Hayward,CA,San Francisco,Alameda|01742
Middlebury,Akron,OH,Akron,Summit|01743
Mt. Lookout,Cincinnati,OH,Cincinnati,Hamilton|01744
Regent,Town of Madison,WI,Madison,Dane|01745
Roosevelt Park,Grand Rapids,MI,Grand Rapids,Kent|01746
Montclair,Augusta,GA,Augusta,Richmond|01747
Ballast Point,Tampa,FL,Tampa,Hillsborough|01748
North Broadway,Cleveland,OH,Cleveland,Cuyahoga|01749
Deanwood,Washington,DC,Washington,District of Columbia|01750
Balboa-South Indian Trail,Spokane,WA,Spokane,Spokane|01751
Duclay,Jacksonville,FL,Jacksonville,Duval|01752
Childs Park,Saint Petersburg,FL,Tampa,Pinellas|01753
Waterside,Stamford,CT,Stamford,Fairfield|01754
Old West Tampa,Tampa,FL,Tampa,Hillsborough|01755
East Liberty,Pittsburgh,PA,Pittsburgh,Allegheny|01756
Foothills,Henderson,NV,Las Vegas,Clark|01757
Fulton,Minneapolis,MN,Minneapolis-St Paul,Hennepin|01758
University,Buffalo,NY,Buffalo,Erie|01759
Old West End,Toledo,OH,Toledo,Lucas|01760
Sun Groves,Chandler,AZ,Phoenix,Maricopa|01761
Johnston Rd.-McAlpine,Charlotte,NC,Charlotte,Mecklenburg|01762
Mt. Hope,San Diego,CA,San Diego,San Diego|01763
Merion Village,Columbus,OH,Columbus,Franklin|01764
Ridgeview-Webster,San Diego,CA,San Diego,San Diego|01765
Avondale,Jacksonville,FL,Jacksonville,Duval|01766
North Image,Vancouver,WA,Portland,Clark|01767
Southeast Como,Minneapolis,MN,Minneapolis-St Paul,Hennepin|01768
Devonshire,Columbus,OH,Columbus,Franklin|01769
Jacksonville Farms-Terrace,Jacksonville,FL,Jacksonville,Duval|01770
Lynnhurst,Minneapolis,MN,Minneapolis-St Paul,Hennepin|01771
Near North,Minneapolis,MN,Minneapolis-St Paul,Hennepin|01772
North Central,Raleigh,NC,Raleigh,Wake|01773
Ashton Heights,Arlington,VA,Washington,Arlington|01774
Millbrook,Grand Rapids,MI,Grand Rapids,Kent|01775
North Capitol Hill,Denver,CO,Denver,Denver|01776
Marshall Heights,Washington,DC,Washington,District of Columbia|01777
Longfellow,Oakland,CA,San Francisco,Alameda|01778
Goldsmith,Denver,CO,Denver,Denver|01779
Barton Chapel,Augusta,GA,Augusta,Richmond|01780
Highlands,Lincoln,NE,Lincoln,Lancaster|01781
Bayshore,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade|01782
Pearl District,Portland,OR,Portland,Multnomah|01783
Springs,East Hampton,NY,New York,Suffolk|01784
Branford Center,Branford,CT,New Haven,New Haven|01785
Old North Dayton,Dayton,OH,Dayton,Montgomery|01786
Normandy Manor,Jacksonville,FL,Jacksonville,Duval|01787
Chollas Creek,San Diego,CA,San Diego,San Diego|01788
Crossroads,Bellevue,WA,Seattle,King|01789
Parkrose Heights,Portland,OR,Portland,Multnomah|01790
Newell,Charlotte,NC,Charlotte,Mecklenburg|01791
Homaker Park,Bakersfield,CA,Bakersfield,Kern|01792
Vineyards-Avalon,Fremont,CA,San Francisco,Alameda|01793
Upper Rockridge,Oakland,CA,San Francisco,Alameda|01794
Augusta Ranch,Mesa,AZ,Phoenix,Maricopa|01795
South Delridge,Seattle,WA,Seattle,King|01796
Side Creek,Aurora,CO,Denver,Arapahoe|01797
La Sierra Hills,Riverside,CA,Riverside,Riverside|01798
Torrey Highlands,San Diego,CA,San Diego,San Diego|01799
Mt Eden,Hayward,CA,San Francisco,Alameda|01800
Sunnyside,San Francisco,CA,San Francisco,San Francisco|01801
Smith Hill,Providence,RI,Providence,Providence|01802
Fremont,Oakland,CA,San Francisco,Alameda|01803
Arlingwood,Jacksonville,FL,Jacksonville,Duval|01804
Firthcliffe,Cornwall,NY,Poughkeepsie,Orange|01805
Marconi Plaza-Packer Park,Philadelphia,PA,Philadelphia,Philadelphia|01806
Curtis Park,Sacramento,CA,Sacramento,Sacramento|01807
Shady Lane,Columbus,OH,Columbus,Franklin|01808
Collier Heights,Atlanta,GA,Atlanta,Fulton|01809
Menlo Park,Tucson,AZ,Tucson,Pima|01810
Algonquin,Louisville,KY,Louisville/Jefferson County,Jefferson|01811
Rocky Ridge,Aurora,CO,Denver,Arapahoe|01812
Windom Park,Minneapolis,MN,Minneapolis-St Paul,Hennepin|01813
Southwest Hills,Portland,OR,Portland,Multnomah|01814
Mt. Auburn,Cincinnati,OH,Cincinnati,Hamilton|01815
National Hills,Augusta,GA,Augusta,Richmond|01816
Grand,Riverside,CA,Riverside,Riverside|01817
Calhoun,Minneapolis,MN,Minneapolis-St Paul,Hennepin|01818
Palm City,San Diego,CA,San Diego,San Diego|01819
Arlington Ridge,Arlington,VA,Washington,Arlington|01820
Meydenbauer,Bellevue,WA,Seattle,King|01821
San Mateo Heights,San Mateo,CA,San Francisco,San Mateo|01822
Downtown West,Minneapolis,MN,Minneapolis-St Paul,Hennepin|01823
Pheasant Run,Aurora,CO,Denver,Arapahoe|01824
Meadow Hills,Aurora,CO,Denver,Arapahoe|01825
University Hills,Denver,CO,Denver,Denver|01826
Meadow Brook,Oakland,CA,San Francisco,Alameda|01827
Gerritsen Beach,New York,NY,New York,Kings|01828
Campus Farm,Tucson,AZ,Tucson,Pima|01829
South Westnedge,Kalamazoo,MI,Kalamazoo,Kalamazoo|01830
La Morada,Stockton,CA,Stockton,San Joaquin|01831
Webster,Oakland,CA,San Francisco,Alameda|01832
Century City,Los Angeles,CA,Los Angeles,Los Angeles|01833
West Wood,Dayton,OH,Dayton,Montgomery|01834
Foxcroft,Charlotte,NC,Charlotte,Mecklenburg|01835
Linden Heights,Dayton,OH,Dayton,Montgomery|01836
Utah Park,Aurora,CO,Denver,Arapahoe|01837
Lincoln Park,Milwaukee,WI,Milwaukee,Milwaukee|01838
Roosevelt Grove,Milwaukee,WI,Milwaukee,Milwaukee|01839
Watrous South,Des Moines,IA,Des Moines,Polk|01840
Highline Villages,Aurora,CO,Denver,Arapahoe|01841
Cloverdale Watson,Little Rock,AR,Little Rock,Pulaski|01842
Sunwood Central,Santa Ana,CA,Los Angeles,Orange|01843
South Harrison,Tucson,AZ,Tucson,Pima|01844
San Tan Ranch,Gilbert,AZ,Phoenix,Maricopa|01845
Davis Island,Tampa,FL,Tampa,Hillsborough|01846
Oceanway,Jacksonville,FL,Jacksonville,Duval|01847
Marlwood,Charlotte,NC,Charlotte,Mecklenburg|01848
Cherry Creek,Denver,CO,Denver,Denver|01849
Eastlake,Seattle,WA,Seattle,King|01850
Bellevue,Washington,DC,Washington,District of Columbia|01851
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King|01852
Cherokee Point,San Diego,CA,San Diego,San Diego|01853
Seminary,Oakland,CA,San Francisco,Alameda|01854
Diamond Lake,Minneapolis,MN,Minneapolis-St Paul,Hennepin|01855
Euclid Green,Cleveland,OH,Cleveland,Cuyahoga|01856
Adams North,San Diego,CA,San Diego,San Diego|01857
Trinidad,Washington,DC,Washington,District of Columbia|01858
Amberwood North,Chandler,AZ,Phoenix,Maricopa|01859
Baywood Knolls,San Mateo,CA,San Francisco,San Mateo|01860
Rancho San Antonio,Oakland,CA,San Francisco,Alameda|01861
Whitehouse,Jacksonville,FL,Jacksonville,Duval|01862
Southside,Louisville,KY,Louisville/Jefferson County,Jefferson|01863
Lakeside Park,Tucson,AZ,Tucson,Pima|01864
Fairway-Liberty Heights,Lexington,KY,Lexington,Fayette|01865
West Loop Gate,Chicago,IL,Chicago,Cook|01866
El Cerrito,San Diego,CA,San Diego,San Diego|01867
Totem Lake,Kirkland,WA,Seattle,King|01868
Lower Beaver,Des Moines,IA,Des Moines,Polk|01869
Hiawatha,Minneapolis,MN,Minneapolis-St Paul,Hennepin|01870
Pembroke,Virginia Beach,VA,Virginia Beach,Virginia Beach City|01871
New Dorp,New York,NY,New York,Richmond|01872
Arbor Heights,Seattle,WA,Seattle,King|01873
Wexford-Thornapple,Columbus,OH,Columbus,Franklin|01874
Coral Ridge,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|01875
Southcrest,San Diego,CA,San Diego,San Diego|01876
Beaver Hills,New Haven,CT,New Haven,New Haven|01877
Southwestern Hills,Des Moines,IA,Des Moines,Polk|01878
Ednor Gardens-Lakeside,Baltimore,MD,Baltimore,Baltimore City|01879
Deep Creek West-Dismal Swamp,Chesapeake,VA,Virginia Beach,Chesapeake City|01880
Arcadia Terrace,Chicago,IL,Chicago,Cook|01881
Lynn Lane,Tulsa,OK,Tulsa,Tulsa|01882
Willert Park,Buffalo,NY,Buffalo,Erie|01883
Maxwell Park,Oakland,CA,San Francisco,Alameda|01884
Lacy,Santa Ana,CA,Los Angeles,Orange|01885
Montclair,Denver,CO,Denver,Denver|01886
Platt Park,Denver,CO,Denver,Denver|01887
Rose Village,Vancouver,WA,Portland,Clark|01888
Stonehaven,Charlotte,NC,Charlotte,Mecklenburg|01889
Andersonville,Chicago,IL,Chicago,Cook|01890
Settlers Landing,Jacksonville,FL,Jacksonville,Duval|01891
Point Breeze,Pittsburgh,PA,Pittsburgh,Allegheny|01892
Heights,Little Rock,AR,Little Rock,Pulaski|01893
Chambers Heights,Aurora,CO,Denver,Arapahoe|01894
South Deering,Chicago,IL,Chicago,Cook|01895
City Center North,Aurora,CO,Denver,Arapahoe|01896
Glenview,Oakland,CA,San Francisco,Alameda|01897
Providence Estates East,Charlotte,NC,Charlotte,Mecklenburg|01898
North East,Pasadena,CA,Los Angeles,Los Angeles|01899
Sterling Hills,Aurora,CO,Denver,Arapahoe|01900
Cedar Park,Seattle,WA,Seattle,King|01901
Downer Woods,Milwaukee,WI,Milwaukee,Milwaukee|01902
Broadway Pantano East,Tucson,AZ,Tucson,Pima|01903
Edmondson Village,Baltimore,MD,Baltimore,Baltimore City|01904
Sorrento Valley,San Diego,CA,San Diego,San Diego|01905
Paseo Ranchoero,Chula Vista,CA,San Diego,San Diego|01906
Strawberry Farms,Columbus,OH,Columbus,Franklin|01907
Downtown,Saint Petersburg,FL,Tampa,Pinellas|01908
Buckingham,Arlington,VA,Washington,Arlington|01909
Barnum West,Denver,CO,Denver,Denver|01910
Crest Drive,Eugene,OR,Eugene,Lane|01911
Thomasboro-Hoskins,Charlotte,NC,Charlotte,Mecklenburg|01912
Fauntleroy,Seattle,WA,Seattle,King|01913
Marshall - Shadeland,Pittsburgh,PA,Pittsburgh,Allegheny|01914
South Hilltop,Columbus,OH,Columbus,Franklin|01915
Fairfax,Cleveland,OH,Cleveland,Cuyahoga|01916
Braddock Road Metro,Alexandria,VA,Washington,Alexandria City|01917
City Center,Aurora,CO,Denver,Arapahoe|01918
Hayhurst,Portland,OR,Portland,Multnomah|01919
Folwell,Minneapolis,MN,Minneapolis-St Paul,Hennepin|01920
Country Club,Lincoln,NE,Lincoln,Lancaster|01921
Riverside,Baltimore,MD,Baltimore,Baltimore City|01922
Pinehurst,Seattle,WA,Seattle,King|01923
Downtown,Sacramento,CA,Sacramento,Sacramento|01924
Washington Heights,Chicago,IL,Chicago,Cook|01925
Roland Park,Baltimore,MD,Baltimore,Baltimore City|01926
Kendall - Tennants,Tulsa,OK,Tulsa,Tulsa|01927
Countryside Woods,Vancouver,WA,Portland,Clark|01928
Edgewood,Washington,DC,Washington,District of Columbia|01929
South Park,San Diego,CA,San Diego,San Diego|01930
Sheraden,Pittsburgh,PA,Pittsburgh,Allegheny|01931
Irvington,Baltimore,MD,Baltimore,Baltimore City|01932
Kenawood-Rockwood-Hi-Acres-Deep Spring,Lexington,KY,Lexington,Fayette|01933
Lower Queen Anne,Seattle,WA,Seattle,King|01934
South Side CAN,Columbus,OH,Columbus,Franklin|01935
East Ridge - Ptarmigan Park,Aurora,CO,Denver,Arapahoe|01936
Woodley Park,Washington,DC,Washington,District of Columbia|01937
Bagley Downs,Vancouver,WA,Portland,Clark|01938
Myers,Tucson,AZ,Tucson,Pima|01939
Waite Park,Minneapolis,MN,Minneapolis-St Paul,Hennepin|01940
Palo Verde,Tucson,AZ,Tucson,Pima|01941
Florida Center,Orlando,FL,Orlando,Orange|01942
Patterson Park,Baltimore,MD,Baltimore,Baltimore City|01943
South 48th Street,Lincoln,NE,Lincoln,Lancaster|01944
Near East Side,Chicago,IL,Chicago,Cook|01945
Marble Cliff Crossing,Columbus,OH,Columbus,Franklin|01946
Mission Hills,San Diego,CA,San Diego,San Diego|01947
West O' Main,Tulsa,OK,Tulsa,Tulsa|01948
Central Clintonville,Columbus,OH,Columbus,Franklin|01949
Fruitridge Manor,Sacramento,CA,Sacramento,Sacramento|01950
Heather Gardens,Aurora,CO,Denver,Arapahoe|01951
Longfellow,Minneapolis,MN,Minneapolis-St Paul,Hennepin|01952
Horseshoe Park,Aurora,CO,Denver,Arapahoe|01953
Beaumont-Wilshire,Portland,OR,Portland,Multnomah|01954
Old Savannah,Augusta,GA,Augusta,Richmond|01955
Presidential Park,Riverside,CA,Riverside,Riverside|01956
Southeast Village,Sacramento,CA,Sacramento,Sacramento|01957
Victory Heights,Seattle,WA,Seattle,King|01958
Columbia Forest,Arlington,VA,Washington,Arlington|01959
Eastown,Grand Rapids,MI,Grand Rapids,Kent|01960
Woodrow,New York,NY,New York,Richmond|01961
Alameda,Portland,OR,Portland,Multnomah|01962
Providence Crossing,Charlotte,NC,Charlotte,Mecklenburg|01963
Julia Keen,Tucson,AZ,Tucson,Pima|01964
North Hilltop,Columbus,OH,Columbus,Franklin|01965
Hickory Grove,Charlotte,NC,Charlotte,Mecklenburg|01966
Belle Vista,Youngstown,OH,Youngstown,Mahoning|01967
Vine,Kalamazoo,MI,Kalamazoo,Kalamazoo|01968
Lynwood Hills,Chula Vista,CA,San Diego,San Diego|01969
Loma Portal,San Diego,CA,San Diego,San Diego|01970
State College Area,Long Beach,CA,Los Angeles,Los Angeles|01971
Pepperidge,Augusta,GA,Augusta,Richmond|01972
Central,Raleigh,NC,Raleigh,Wake|01973
Astoria Heights,New York,NY,New York,Queens|01974
Arlington-East Falls,Arlington,VA,Washington,Arlington|01975
Olde Providence South,Charlotte,NC,Charlotte,Mecklenburg|01976
Seville,Gilbert,AZ,Phoenix,Maricopa|01977
Leawood,Columbus,OH,Columbus,Franklin|01978
Holly Hill,Columbus,OH,Columbus,Franklin|01979
Groves Lincoln Park,Tucson,AZ,Tucson,Pima|01980
Keeling,Tucson,AZ,Tucson,Pima|01981
Klondike,Louisville,KY,Louisville/Jefferson County,Jefferson|01982
Westerleigh,New York,NY,New York,Richmond|01983
Chevy Chase-Ashland Park,Lexington,KY,Lexington,Fayette|01984
Holliswood,New York,NY,New York,Queens|01985
Galt Mile,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|01986
Business District,Irvine,CA,Los Angeles,Orange|01987
Idlewild Farms,Charlotte,NC,Charlotte,Mecklenburg|01988
University Hills,Los Angeles,CA,Los Angeles,Los Angeles|01989
Bayside,Everett,WA,Seattle,Snohomish|01990
Arroyo Viejo,Oakland,CA,San Francisco,Alameda|01991
Puget,Bellingham,WA,Bellingham,Whatcom|01992
Belknap Lookout,Grand Rapids,MI,Grand Rapids,Kent|01993
Riverdale,Detroit,MI,Detroit,Wayne|01994
North Tabor,Portland,OR,Portland,Multnomah|01995
Sans Souci,Jacksonville,FL,Jacksonville,Duval|01996
Mallard Creek - Withrow Downs,Charlotte,NC,Charlotte,Mecklenburg|01997
Marriott's Griffin Gate Golf Club,Lexington,KY,Lexington,Fayette|01998
Kings Point,Great Neck,NY,New York,Nassau|01999
Summer Place Village,Mesa,AZ,Phoenix,Maricopa|02000
Bolton Hill,Baltimore,MD,Baltimore,Baltimore City|02001
Country Club,Stockton,CA,Stockton,San Joaquin|02002
Los Cerritos Area,Long Beach,CA,Los Angeles,Los Angeles|02003
Regent Park,Detroit,MI,Detroit,Wayne|02004
Highland Park,Augusta,GA,Augusta,Richmond|02005
Seaside,Torrance,CA,Los Angeles,Los Angeles|02006
Leschi,Seattle,WA,Seattle,King|02007
Laurelhurst,Seattle,WA,Seattle,King|02008
Town of Lake,Milwaukee,WI,Milwaukee,Milwaukee|02009
Northland-Lyceum,Rochester,NY,Rochester,Monroe|02010
Mount Vernon,Baltimore,MD,Baltimore,Baltimore City|02011
Arcadia,Kalamazoo,MI,Kalamazoo,Kalamazoo|02012
Lyon Park,Arlington,VA,Washington,Arlington|02013
Coral Ridge Country Club,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|02014
Spring Valley,Washington,DC,Washington,District of Columbia|02015
Webber-Camden,Minneapolis,MN,Minneapolis-St Paul,Hennepin|02016
New Horizons,Santa Ana,CA,Los Angeles,Orange|02017
Fox Point,Providence,RI,Providence,Providence|02018
The Provinces,Chandler,AZ,Phoenix,Maricopa|02019
Northwest Everett,Everett,WA,Seattle,Snohomish|02020
Stone Meadows,Bakersfield,CA,Bakersfield,Kern|02021
Sherwood Forest,Jacksonville,FL,Jacksonville,Duval|02022
Roxhill,Seattle,WA,Seattle,King|02023
North Heights,Youngstown,OH,Youngstown,Mahoning|02024
Burbank,Hayward,CA,San Francisco,Alameda|02025
McGirts Creek,Jacksonville,FL,Jacksonville,Duval|02026
The North End,Virginia Beach,VA,Virginia Beach,Virginia Beach City|02027
Windom,Minneapolis,MN,Minneapolis-St Paul,Hennepin|02028
West Gate,Toledo,OH,Toledo,Lucas|02029
Central Business District,Cincinnati,OH,Cincinnati,Hamilton|02030
Bloomingdale,Washington,DC,Washington,District of Columbia|02031
Becton Park,Charlotte,NC,Charlotte,Mecklenburg|02032
Hoover,Tulsa,OK,Tulsa,Tulsa|02033
Olde Sawmill,Columbus,OH,Columbus,Franklin|02034
Bluff Heights,Long Beach,CA,Los Angeles,Los Angeles|02035
Bella Vista,Santa Ana,CA,Los Angeles,Orange|02036
Kerns,Portland,OR,Portland,Multnomah|02037
Timmerman West,Milwaukee,WI,Milwaukee,Milwaukee|02038
Belltown,Stamford,CT,Stamford,Fairfield|02039
Northside,Kalamazoo,MI,Kalamazoo,Kalamazoo|02040
North Central,San Mateo,CA,San Francisco,San Mateo|02041
Juneau Town,Milwaukee,WI,Milwaukee,Milwaukee|02042
Jacobs,Louisville,KY,Louisville/Jefferson County,Jefferson|02043
Belle Harbor,New York,NY,New York,Queens|02044
Rufus King,Milwaukee,WI,Milwaukee,Milwaukee|02045
Marina,San Diego,CA,San Diego,San Diego|02046
Upper B Street,Hayward,CA,San Francisco,Alameda|02047
Audubon Park,Minneapolis,MN,Minneapolis-St Paul,Hennepin|02048
Derita-Statesville,Charlotte,NC,Charlotte,Mecklenburg|02049
Gorgas,Mobile,AL,Mobile,Mobile|02050
Parkview,Columbus,OH,Columbus,Franklin|02051
Northpoint,Milwaukee,WI,Milwaukee,Milwaukee|02052
Bashford Manor,Louisville,KY,Louisville/Jefferson County,Jefferson|02053
Woodlawn,Portland,OR,Portland,Multnomah|02054
Lansdowne,Charlotte,NC,Charlotte,Mecklenburg|02055
Colonial Heights,Stockton,CA,Stockton,San Joaquin|02056
Walnut Hills,Dayton,OH,Dayton,Montgomery|02057
Aggasiz - Harvard North,Cambridge,MA,Boston,Middlesex|02058
Hamey Heights,Vancouver,WA,Portland,Clark|02059
Fairground,Des Moines,IA,Des Moines,Polk|02060
Armatage,Minneapolis,MN,Minneapolis-St Paul,Hennepin|02061
Washington Park,Milwaukee,WI,Milwaukee,Milwaukee|02062
Barney Circle,Washington,DC,Washington,District of Columbia|02063
Dorsey-Riverbend,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward|02064
East Shore,New Haven,CT,New Haven,New Haven|02065
Boyle Park,Little Rock,AR,Little Rock,Pulaski|02066
Lakeshore,San Francisco,CA,San Francisco,San Francisco|02067
South Central Hilltop,Columbus,OH,Columbus,Franklin|02068
Marquette,Town of Madison,WI,Madison,Dane|02069
Marion Franklin,Columbus,OH,Columbus,Franklin|02070
Whitman-Mocine,Hayward,CA,San Francisco,Alameda|02071
Clinton,Lincoln,NE,Lincoln,Lancaster|02072
Eastway-Sheffield Park,Charlotte,NC,Charlotte,Mecklenburg|02073
Parnassus - Ashbury,San Francisco,CA,San Francisco,San Francisco|02074
South Beacon Hill,Seattle,WA,Seattle,King|02075
Virginia Park,Tampa,FL,Tampa,Hillsborough|02076
Fairmount Park,Seattle,WA,Seattle,King|02077
San Mateo Village,San Mateo,CA,San Francisco,San Mateo|02078
SWAN,Grand Rapids,MI,Grand Rapids,Kent|02079
Shore Acres,Saint Petersburg,FL,Tampa,Pinellas|02080
Evergreen,Everett,WA,Seattle,Snohomish|02081
Whittier,Boulder,CO,Boulder,Boulder|02082
Allendale,Oakland,CA,San Francisco,Alameda|02083
Terra Del Sol,Tucson,AZ,Tucson,Pima|02084
Shadow Hills,Los Angeles,CA,Los Angeles,Los Angeles|02085
Riverbend,Tampa,FL,Tampa,Hillsborough|02086
Campbellton Road,Atlanta,GA,Atlanta,Fulton|02087
Fort Dupont,Washington,DC,Washington,District of Columbia|02088
Birchwood,Bellingham,WA,Bellingham,Whatcom|02089
Lansingville,Youngstown,OH,Youngstown,Mahoning|02090
Shippan,Stamford,CT,Stamford,Fairfield|02091
Whittier Heights,Seattle,WA,Seattle,King|02092
City Park West,Denver,CO,Denver,Denver|02093
Ashcreek,Portland,OR,Portland,Multnomah|02094
Meadowlane,Lincoln,NE,Lincoln,Lancaster|02095
Whittier,Denver,CO,Denver,Denver|02096
Fort Sanders,Knoxville,TN,Knoxville,Knox|02097
Yerba Buena,San Francisco,CA,San Francisco,San Francisco|02098
Todt Hill,New York,NY,New York,Richmond|02099
Van Mall,Vancouver,WA,Portland,Clark|02100
Park View,Washington,DC,Washington,District of Columbia|02101
Roseville - Fleet Ridge,San Diego,CA,San Diego,San Diego|02102
Arlington,Jacksonville,FL,Jacksonville,Duval|02103
Big Oaks,Chicago,IL,Chicago,Cook|02104
Baker,Denver,CO,Denver,Denver|02105
Kennedy Heights,Cincinnati,OH,Cincinnati,Hamilton|02106
The Seasons,Bakersfield,CA,Bakersfield,Kern|02107
Riverside,Everett,WA,Seattle,Snohomish|02108
Canaryville,Chicago,IL,Chicago,Cook|02109
Wesconnett,Jacksonville,FL,Jacksonville,Duval|02110
Midtown Phillips,Minneapolis,MN,Minneapolis-St Paul,Hennepin|02111
New Northwood,Baltimore,MD,Baltimore,Baltimore City|02112
